id,mat_id,name,category,category_full,rho_bulk,rho_min,rho_max,rho_vib,rho_sc_tm3,flowability,flowability_raw,angle_repose,angle_surcharge,angle_internal_friction,wall_friction_deg,cohesion,bridging_risk,flow_regime,moisture_pct,temp_max,abr_code,abr_text,particle_class,size_code,particle_size_mm,Leq_default,Ceff_default,vfi,bucket_fill_factor,stream_spread_factor,Km,hazard_codes,lambda_ref,fill_max,cema_cls,cema_code,flags,confidence,source,note,app,custom
717,lithium_carb,Lithium Carbonate,SALT,Mining,801.0,,897.0,897.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,0.5,,3,Medium,,A,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
718,potass_hydr,Potassium Hydroxide (flake),SALT,Mining,1201.0,,1346.0,1346.0,,3,3,38.0,18.0,40.0,24.0,0.3,,,0.5,,3,Medium,,B,,9.0,1.2,,0.65,,1.2,B4,,,,,,0.85,be_internal,,"[""be""]",0
719,sodium_phos,Sodium Phosphate (TSP),SALT,Mining,1073.0,,1201.0,1201.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,0.5,,2,Low,,A,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
720,magn_carb,Magnesium Carbonate,SALT,Mining,769.0,,865.0,865.0,,4,4,40.0,20.0,42.0,26.0,0.4,,,1.0,,2,Low,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
721,evap_salt,Salt (evaporated / food grade),SALT,Mining,1201.0,,1346.0,1346.0,,3,3,32.0,14.0,34.0,20.0,0.2,,,0.1,,3,Medium,,B,,8.0,1.2,,0.75,,1.1,B4,,,,,,0.85,be_internal,,"[""be""]",0
722,borax_anhyd,Borax (anhydrous),SALT,Mining,849.0,,961.0,961.0,,3,3,36.0,17.0,38.0,22.0,0.2,,,0.5,,2,Low,,B,,8.0,1.2,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
723,cal_phosphate,Calcium Phosphate (dibasic),SALT,Mining,897.0,,1009.0,1009.0,,3,3,38.0,18.0,40.0,24.0,0.3,,,0.5,,3,Medium,,A,,9.0,1.2,,0.65,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
724,ferrous_sulf,Ferrous Sulfate,SALT,Mining,1282.0,,1442.0,1442.0,,4,4,38.0,18.0,40.0,24.0,0.3,,,0.5,,3,Medium,,A,,9.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
725,zinc_sulfate,Zinc Sulfate,SALT,Mining,1442.0,,1602.0,1602.0,,3,3,35.0,16.0,37.0,22.0,0.2,,,0.3,,3,Medium,,A,,8.0,1.2,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
726,magn_sulfate,Magnesium Sulfate (Epsom salt),SALT,Mining,1073.0,,1201.0,1201.0,,3,3,38.0,18.0,40.0,22.0,0.2,,,0.5,,3,Medium,,A,,8.0,1.2,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
727,glass_beads,Glass Beads (spherical),GLASS,Construction,1442.0,,1602.0,1602.0,,1,1,25.0,8.0,27.0,14.0,0.0,,,0.0,,6,High,,A,,7.0,1.15,,0.9,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
728,glass_powder,Glass Powder,GLASS,Construction,1281.0,,1442.0,1442.0,,3,3,38.0,18.0,40.0,22.0,0.2,,,0.0,,7,Very High,,A,,9.0,1.25,,0.65,,1.2,B8,,,,,,0.85,be_internal,,"[""be""]",0
729,glass_cullet_f,"Glass Cullet (fine, <25mm)",GLASS,Construction,1201.0,,1362.0,1362.0,,3,3,35.0,17.0,37.0,20.0,0.1,,,0.0,,7,Very High,,A,,9.0,1.25,,0.7,,1.2,B8,,,,,,0.85,be_internal,,"[""be""]",0
730,glass_cullet_c,"Glass Cullet (coarse, >25mm)",GLASS,Construction,1281.0,,1442.0,1442.0,,2,2,30.0,12.0,32.0,18.0,0.1,,,0.0,,7,Very High,,C,,8.0,1.2,,0.75,,1.1,B8,,,,,,0.85,be_internal,,"[""be""]",0
731,ceramic_gran,Ceramic Granules,GLASS,Construction,1281.0,,1442.0,1442.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.5,,6,High,,B,,8.0,1.2,,0.7,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
732,alumina_trihy,Alumina Trihydrate (ATH),GLASS,Construction,769.0,,865.0,865.0,,4,4,40.0,20.0,42.0,24.0,0.3,,,1.0,,5,High,,A,,9.0,1.2,,0.65,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
733,zirconia,Zirconia (ZrO₂),GLASS,Construction,2323.0,,2564.0,2564.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.2,,7,Very High,,A,,10.0,1.25,,0.7,,1.3,,,,,,,0.85,be_internal,,"[""be""]",0
734,fused_silica,Fused Silica,GLASS,Construction,1201.0,,1362.0,1362.0,,3,3,38.0,18.0,40.0,22.0,0.2,,,0.0,,7,Very High,,A,,9.0,1.25,,0.65,,1.2,B8,,,,,,0.85,be_internal,,"[""be""]",0
735,glass_fiber,Glass Fiber (chopped),GLASS,Construction,225.0,,289.0,289.0,,3,3,38.0,20.0,40.0,24.0,0.2,,,0.5,,5,High,,E,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
736,silicon_pwd,Silicon Powder,GLASS,Construction,769.0,,865.0,865.0,,3,3,38.0,18.0,40.0,22.0,0.2,,,0.0,,7,Very High,,A,,9.0,1.25,,0.65,,1.2,B8,,,,,,0.85,be_internal,,"[""be""]",0
737,petcoke_green,"Petroleum Coke (green, delayed)",PETRO,Chemicals,865.0,,961.0,961.0,,3,3,35.0,17.0,37.0,20.0,0.1,,,5.0,,5,High,,B,,8.0,1.2,,0.7,,1.1,B11,,,,,,0.85,be_internal,,"[""be""]",0
738,petcoke_fluid,Petroleum Coke (fluid coke),PETRO,Chemicals,801.0,,897.0,897.0,,3,3,38.0,18.0,40.0,20.0,0.1,,,1.0,,5,High,,A,,8.0,1.2,,0.7,,1.1,B11,,,,,,0.85,be_internal,,"[""be""]",0
739,sulfur_pwd,Sulfur (powder),PETRO,Chemicals,1201.0,,1346.0,1346.0,,2,2,30.0,12.0,32.0,16.0,0.1,,,0.0,,2,Low,,A,,7.0,1.15,,0.8,,1.0,"B10,B11",,,,,,0.85,be_internal,,"[""be""]",0
740,paraffin_wax,Paraffin Wax (pellets/flake),PETRO,Chemicals,641.0,,737.0,737.0,,3,3,35.0,17.0,37.0,22.0,0.2,,,0.0,,2,Low,,B,,8.0,1.2,,0.7,,1.1,B11,,,,,,0.85,be_internal,,"[""be""]",0
741,asphalt_gran2,Asphalt Granules (refined),PETRO,Chemicals,1009.0,,1137.0,1137.0,,3,3,35.0,17.0,37.0,22.0,0.2,,,0.0,,4,Medium,,B,,8.0,1.2,,0.7,,1.1,B11,,,,,,0.85,be_internal,,"[""be""]",0
742,coal_tar_pitch,Coal Tar Pitch,PETRO,Chemicals,865.0,,961.0,961.0,,3,3,35.0,17.0,37.0,22.0,0.2,,,0.0,,3,Medium,,B,,8.0,1.2,,0.7,,1.1,"B10,B11",,,,,,0.85,be_internal,,"[""be""]",0
743,spent_fcc,Spent FCC Catalyst,PETRO,Chemicals,897.0,,1009.0,1009.0,,3,3,38.0,18.0,40.0,24.0,0.3,,,2.0,,5,High,,A,,9.0,1.2,,0.65,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
744,zeolite_cat,Zeolite Catalyst,PETRO,Chemicals,769.0,,865.0,865.0,,3,3,38.0,18.0,40.0,22.0,0.2,,,2.0,,5,High,,A,,9.0,1.2,,0.65,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
745,carbon_mol_sv,Carbon Molecular Sieve,PETRO,Chemicals,481.0,,561.0,561.0,,3,3,38.0,18.0,40.0,22.0,0.2,,,1.0,,4,Medium,,A,,9.0,1.2,,0.65,,1.2,B10,,,,,,0.85,be_internal,,"[""be""]",0
746,cellulose_mcc,Microcrystalline Cellulose (MCC),PHARM,Chemicals,385.0,,449.0,449.0,,4,4,42.0,22.0,44.0,26.0,0.4,,,3.0,,1,Low,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
747,lactose_pharm,Lactose (pharm grade),PHARM,Chemicals,577.0,,673.0,673.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,3.0,,1,Low,,A,,8.0,1.15,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
748,magnesium_st,Magnesium Stearate,PHARM,Chemicals,369.0,,449.0,449.0,,3,3,35.0,17.0,37.0,22.0,0.2,,,0.5,,1,Low,,A,,8.0,1.15,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
749,silicon_diox,Silicon Dioxide (fumed silica),PHARM,Chemicals,545.0,,641.0,641.0,,4,4,42.0,22.0,44.0,28.0,0.4,,,0.5,,7,Very High,,A,,9.0,1.25,,0.55,,1.2,B8,,,,,,0.85,be_internal,,"[""be""]",0
750,xanthan_gum,Xanthan Gum,PHARM,Chemicals,577.0,,673.0,673.0,,4,4,40.0,22.0,42.0,28.0,0.5,,,5.0,,1,Low,,A,,10.0,1.2,,0.5,,1.3,,,,,,,0.85,be_internal,,"[""be""]",0
751,guar_gum,Guar Gum,PHARM,Chemicals,577.0,,673.0,673.0,,4,4,40.0,22.0,42.0,28.0,0.5,,,8.0,,1,Low,,A,,10.0,1.2,,0.5,,1.3,,,,,,,0.85,be_internal,,"[""be""]",0
752,ascorbic_acid,Ascorbic Acid (Vitamin C),PHARM,Chemicals,737.0,,833.0,833.0,,4,4,38.0,20.0,40.0,22.0,0.3,,,1.0,,3,Medium,,A,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
753,citric_acid_ph,Citric Acid (fine powder),PHARM,Chemicals,769.0,,865.0,865.0,,4,4,40.0,20.0,42.0,24.0,0.3,,,1.0,,3,Medium,,A,,8.0,1.2,,0.65,,1.1,B4,,,,,,0.85,be_internal,,"[""be""]",0
754,pectin,Pectin,PHARM,Chemicals,481.0,,561.0,561.0,,4,4,40.0,22.0,42.0,28.0,0.5,,,5.0,,1,Low,,A,,9.0,1.2,,0.5,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
755,sodium_alginate,Sodium Alginate,PHARM,Chemicals,769.0,,865.0,865.0,,3,3,38.0,18.0,40.0,24.0,0.4,,,5.0,,1,Low,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
756,quinoa,Quinoa,GRAIN,Agriculture,721.0,,785.0,785.0,,2,2,26.0,8.0,28.0,14.0,0.1,,,12.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
757,amaranth,Amaranth Seeds,GRAIN,Agriculture,769.0,,833.0,833.0,,2,2,26.0,8.0,28.0,14.0,0.1,,,10.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
758,hemp_seed,Hemp Seeds,GRAIN,Agriculture,625.0,,689.0,689.0,,2,2,28.0,10.0,30.0,16.0,0.1,,,8.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
759,chia_seed,Chia Seeds,GRAIN,Agriculture,705.0,,769.0,769.0,,2,2,26.0,8.0,28.0,14.0,0.1,,,8.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
760,mustard_seed,Mustard Seeds,GRAIN,Agriculture,689.0,,753.0,753.0,,2,2,26.0,8.0,28.0,14.0,0.1,,,8.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
761,soy_protein,Soy Protein Isolate,FOOD,Food,353.0,,433.0,433.0,,4,4,42.0,22.0,44.0,28.0,0.5,,,5.0,,1,Low,,A,,9.0,1.2,,0.55,,1.2,B1,,,,,,0.85,be_internal,,"[""be""]",0
762,casein,Casein (dried),FOOD,Food,641.0,,721.0,721.0,,4,4,40.0,20.0,42.0,26.0,0.4,,,5.0,,1,Low,,A,,9.0,1.2,,0.6,,1.2,B1,,,,,,0.85,be_internal,,"[""be""]",0
763,gelatin,Gelatin (powder),FOOD,Food,497.0,,577.0,577.0,,4,4,40.0,22.0,42.0,26.0,0.4,,,8.0,,1,Low,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
764,dried_egg,Dried Egg (whole/albumen),FOOD,Food,433.0,,513.0,513.0,,4,4,38.0,20.0,40.0,26.0,0.4,,,4.0,,1,Low,,A,,9.0,1.2,,0.6,,1.2,"B1,B8",,,,,,0.85,be_internal,,"[""be""]",0
765,modified_starch,Modified Starch,FOOD,Food,577.0,,673.0,673.0,,4,4,42.0,22.0,44.0,26.0,0.4,,,8.0,,1,Low,,A,,9.0,1.2,,0.55,,1.2,B1,,,,,,0.85,be_internal,,"[""be""]",0
766,yeast_dried,Yeast (dried/torula),FOOD,Food,481.0,,561.0,561.0,,4,4,38.0,20.0,40.0,26.0,0.4,,,5.0,,1,Low,,A,,8.0,1.2,,0.6,,1.2,B11,,,,,,0.85,be_internal,,"[""be""]",0
767,inulin,Inulin (chicory fructan),FOOD,Food,577.0,,657.0,657.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,3.0,,1,Low,,A,,8.0,1.15,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
768,breadcrumbs,Breadcrumbs / Panko,FOOD,Food,321.0,,369.0,369.0,,3,3,38.0,20.0,40.0,22.0,0.2,,,10.0,,1,Low,,A,,8.0,1.15,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
769,zeolite_fert,Zeolite (slow-release fert),FERT,Chemicals,769.0,,865.0,865.0,,3,3,38.0,18.0,40.0,22.0,0.2,,,5.0,,3,Medium,,B,,8.0,1.2,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
770,bio_char,Biochar (soil amendment),FERT,Chemicals,177.0,,225.0,225.0,,4,4,42.0,22.0,44.0,26.0,0.3,,,15.0,,1,Low,,A,,9.0,1.15,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
771,leonardite,Leonardite (humate ore),FERT,Chemicals,545.0,,625.0,625.0,,3,3,38.0,20.0,40.0,24.0,0.4,,,20.0,,2,Low,,A,,8.0,1.2,,0.6,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
772,potassium_hum,Potassium Humate,FERT,Chemicals,641.0,,737.0,737.0,,4,4,38.0,20.0,40.0,24.0,0.4,,,10.0,,2,Low,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
773,amm_polyphos,Ammonium Polyphosphate (dry),FERT,Chemicals,897.0,,1009.0,1009.0,,3,3,35.0,16.0,37.0,22.0,0.2,,,1.0,,3,Medium,,B,,8.0,1.2,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
774,fluorite,Fluorite (fluorspar),MIN,Mining,1922.0,,2163.0,2163.0,,3,3,38.0,18.0,40.0,22.0,0.1,,,1.0,,5,High,,B,,9.0,1.2,,0.7,,1.2,B4,,,,,,0.85,be_internal,,"[""be""]",0
775,celestite,Celestite (strontium sulfate),MIN,Mining,2082.0,,2323.0,2323.0,,3,3,38.0,18.0,40.0,22.0,0.1,,,0.5,,5,High,,B,,10.0,1.25,,0.7,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
776,spodumene,Spodumene (lithium ore),MIN,Mining,1602.0,,1762.0,1762.0,,3,3,38.0,18.0,40.0,22.0,0.1,,,1.0,,6,High,,B,,10.0,1.25,,0.7,,1.3,,,,,,,0.85,be_internal,,"[""be""]",0
777,scheelite,Scheelite (tungsten ore),MIN,Mining,3204.0,,3525.0,3525.0,,3,3,38.0,18.0,40.0,24.0,0.1,,,0.5,,7,Very High,,B,,11.0,1.25,,0.7,,1.4,,,,,,,0.85,be_internal,,"[""be""]",0
778,cassiterite,Cassiterite (tin ore),MIN,Mining,2724.0,,3044.0,3044.0,,3,3,38.0,18.0,40.0,24.0,0.1,,,1.0,,7,Very High,,B,,11.0,1.25,,0.7,,1.4,,,,,,,0.85,be_internal,,"[""be""]",0
779,columbite,Columbite / Niobite,MIN,Mining,3044.0,,3365.0,3365.0,,3,3,38.0,18.0,40.0,24.0,0.1,,,0.5,,7,Very High,,B,,11.0,1.25,,0.7,,1.4,,,,,,,0.85,be_internal,,"[""be""]",0
780,andalusite,Andalusite,MIN,Mining,1362.0,,1522.0,1522.0,,3,3,38.0,18.0,40.0,22.0,0.1,,,0.5,,7,Very High,,B,,10.0,1.25,,0.7,,1.3,B8,,,,,,0.85,be_internal,,"[""be""]",0
781,kyanite,Kyanite,MIN,Mining,1522.0,,1682.0,1682.0,,3,3,40.0,20.0,42.0,24.0,0.1,,,0.5,,7,Very High,,B,,10.0,1.25,,0.7,,1.3,B8,,,,,,0.85,be_internal,,"[""be""]",0
782,sillimanite,Sillimanite,MIN,Mining,1442.0,,1602.0,1602.0,,3,3,40.0,20.0,42.0,24.0,0.1,,,0.5,,7,Very High,,B,,10.0,1.25,,0.7,,1.3,B8,,,,,,0.85,be_internal,,"[""be""]",0
783,nepheline,Nepheline Syenite,MIN,Mining,1137.0,,1281.0,1281.0,,3,3,38.0,18.0,40.0,22.0,0.1,,,0.5,,5,High,,B,,9.0,1.2,,0.7,,1.2,B8,,,,,,0.85,be_internal,,"[""be""]",0
784,anorthosite,Anorthosite (alumina mineral),MIN,Mining,1346.0,,1506.0,1506.0,,3,3,38.0,18.0,40.0,22.0,0.1,,,0.5,,6,High,,C,,9.0,1.2,,0.7,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
785,chromite,Chromite,MIN,Mining,2243.0,,2484.0,2484.0,,3,3,38.0,18.0,40.0,24.0,0.1,,,2.0,,7,Very High,,B,,11.0,1.25,,0.7,,1.4,,,,,,,0.85,be_internal,,"[""be""]",0
786,serpentine,Serpentinite,MIN,Mining,1522.0,,1682.0,1682.0,,3,3,38.0,18.0,40.0,22.0,0.1,,,2.0,,5,High,,C,,9.0,1.2,,0.7,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
787,talc_fine,"Talc (ultrafine, ≤ 10µm)",MIN,Mining,577.0,,673.0,673.0,,4,4,38.0,20.0,40.0,26.0,0.4,,,0.5,,2,Low,,A,,9.0,1.2,,0.6,,1.2,B8,,,,,,0.85,be_internal,,"[""be""]",0
788,cobalt_ore,Cobalt Ore,MIN,Mining,1922.0,,2163.0,2163.0,,3,3,40.0,20.0,42.0,26.0,0.1,,,3.0,,7,Very High,,C,,11.0,1.25,,0.7,,1.4,,,,,,,0.85,be_internal,,"[""be""]",0
789,molybdenite,Molybdenite (MoS₂ ore),MIN,Mining,1922.0,,2163.0,2163.0,,3,3,38.0,18.0,40.0,22.0,0.1,,,2.0,,6,High,,B,,10.0,1.25,,0.7,,1.3,,,,,,,0.85,be_internal,,"[""be""]",0
790,trona_ore,Trona (soda ash ore),MIN,Mining,1009.0,,1137.0,1137.0,,3,3,34.0,15.0,36.0,22.0,0.2,,,1.0,,3,Medium,,B,,8.0,1.2,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
791,sodium_percarb,Sodium Percarbonate,CHEM,Chemicals,865.0,,961.0,961.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,0.5,,2,Low,,A,,8.0,1.2,,0.65,,1.1,B10,,,,,,0.85,be_internal,,"[""be""]",0
792,potass_percarb,Potassium Percarbonate,CHEM,Chemicals,897.0,,993.0,993.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,0.5,,2,Low,,A,,8.0,1.2,,0.65,,1.1,B10,,,,,,0.85,be_internal,,"[""be""]",0
793,sodium_perbor,Sodium Perborate,CHEM,Chemicals,897.0,,1009.0,1009.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,0.5,,2,Low,,A,,8.0,1.2,,0.65,,1.1,B10,,,,,,0.85,be_internal,,"[""be""]",0
794,oxalic_acid,Oxalic Acid,CHEM,Chemicals,769.0,,865.0,865.0,,4,4,38.0,18.0,40.0,24.0,0.3,,,0.5,,2,Low,,A,,8.0,1.2,,0.65,,1.1,B4,,,,,,0.85,be_internal,,"[""be""]",0
795,tartaric_acid,Tartaric Acid,CHEM,Chemicals,753.0,,849.0,849.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,0.5,,2,Low,,A,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
796,fumaric_acid,Fumaric Acid,CHEM,Chemicals,737.0,,833.0,833.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,0.5,,2,Low,,A,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
797,stearic_acid,Stearic Acid (flake),CHEM,Chemicals,481.0,,561.0,561.0,,3,3,35.0,17.0,37.0,22.0,0.2,,,0.5,,1,Low,,B,,8.0,1.2,,0.7,,1.1,B11,,,,,,0.85,be_internal,,"[""be""]",0
798,zinc_stearate2,Zinc Stearate (fine),CHEM,Chemicals,225.0,,289.0,289.0,,3,3,38.0,18.0,40.0,22.0,0.2,,,0.5,,2,Low,,A,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
799,chrome_oxide_g,Chromium Oxide Green (pigment),CHEM,Chemicals,1201.0,,1362.0,1362.0,,4,4,40.0,20.0,42.0,26.0,0.2,,,0.5,,6,High,,A,,9.0,1.25,,0.65,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
800,lead_oxide,Lead Oxide (litharge),CHEM,Chemicals,3204.0,,3525.0,3525.0,,3,3,35.0,17.0,37.0,22.0,0.2,,,0.5,,4,Medium,,A,,9.0,1.25,,0.65,,1.2,B4,,,,,,0.85,be_internal,,"[""be""]",0
801,manganous_ox,Manganous Oxide,CHEM,Chemicals,1442.0,,1602.0,1602.0,,4,4,40.0,20.0,42.0,26.0,0.2,,,0.5,,5,High,,A,,9.0,1.2,,0.65,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
802,vanadium_p5,Vanadium Pentoxide,CHEM,Chemicals,1009.0,,1137.0,1137.0,,4,4,40.0,20.0,42.0,26.0,0.3,,,0.5,,5,High,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
803,silica_fume,Silica Fume (microsilica),CONST,Construction,209.0,,289.0,289.0,,4,4,45.0,25.0,47.0,30.0,0.6,,,0.5,,7,Very High,,A,,11.0,1.25,,0.45,,1.4,B8,,,,,,0.85,be_internal,,"[""be""]",0
804,ggbs,GGBS (slag cement fine),CONST,Construction,1201.0,,1362.0,1362.0,,4,4,40.0,20.0,42.0,26.0,0.4,,,2.0,,5,High,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
805,metakaolin,Metakaolin (calcined clay),CONST,Construction,641.0,,769.0,769.0,,4,4,42.0,22.0,44.0,28.0,0.5,,,1.0,,4,Medium,,A,,10.0,1.2,,0.55,,1.3,B8,,,,,,0.85,be_internal,,"[""be""]",0
806,pfa,PFA (Pulverised Fuel Ash),CONST,Construction,769.0,,897.0,897.0,,4,4,42.0,22.0,44.0,26.0,0.4,,,0.5,,3,Medium,,A,,9.0,1.2,,0.6,,1.2,"B1,B8",,,,,,0.85,be_internal,,"[""be""]",0
807,lytag,Lytag (sintered PFA aggregate),CONST,Construction,769.0,,865.0,865.0,,2,2,30.0,12.0,32.0,20.0,0.1,,,2.0,,4,Medium,,B,,8.0,1.15,,0.75,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
808,ground_glass,Ground Glass (fine sand),CONST,Construction,1281.0,,1442.0,1442.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.0,,7,Very High,,A,,9.0,1.25,,0.7,,1.2,B8,,,,,,0.85,be_internal,,"[""be""]",0
809,calcium_silum,Calcium Silicate (insulation),CONST,Construction,385.0,,449.0,449.0,,4,4,40.0,22.0,42.0,26.0,0.4,,,3.0,,3,Medium,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
810,aac_powder,AAC Powder (autoclaved aerated),CONST,Construction,433.0,,513.0,513.0,,4,4,38.0,20.0,40.0,24.0,0.4,,,3.0,,3,Medium,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
811,titanium_pwd,Titanium Powder (sponge),METAL,Mining,1201.0,,1362.0,1362.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.0,,6,High,,A,,10.0,1.3,,0.7,,1.3,"B6,B10",,,,,,0.85,be_internal,,"[""be""]",0
812,tin_powder,Tin Powder,METAL,Mining,1922.0,,2163.0,2163.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.0,,5,High,,A,,9.0,1.25,,0.7,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
813,cobalt_pwd,Cobalt Powder,METAL,Mining,2082.0,,2323.0,2323.0,,3,3,38.0,18.0,40.0,24.0,0.2,,,0.0,,5,High,,A,,10.0,1.25,,0.65,,1.3,,,,,,,0.85,be_internal,,"[""be""]",0
814,chromium_pwd,Chromium Powder,METAL,Mining,2002.0,,2243.0,2243.0,,3,3,38.0,18.0,40.0,24.0,0.1,,,0.0,,7,Very High,,A,,10.0,1.25,,0.7,,1.3,,,,,,,0.85,be_internal,,"[""be""]",0
815,ferrosilicon,Ferrosilicon (crushed),METAL,Mining,2403.0,,2644.0,2644.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.5,,7,Very High,,C,,10.0,1.25,,0.7,,1.3,,,,,,,0.85,be_internal,,"[""be""]",0
816,ferrochrome,Ferrochrome,METAL,Mining,2724.0,,3044.0,3044.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.5,,7,Very High,,C,,11.0,1.25,,0.7,,1.4,,,,,,,0.85,be_internal,,"[""be""]",0
817,ferromang,Ferromanganese,METAL,Mining,2724.0,,3044.0,3044.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.5,,7,Very High,,C,,11.0,1.25,,0.7,,1.4,,,,,,,0.85,be_internal,,"[""be""]",0
818,ferro_niobi,Ferroniobium,METAL,Mining,3044.0,,3365.0,3365.0,,3,3,35.0,17.0,37.0,22.0,0.1,,,0.5,,7,Very High,,C,,11.0,1.25,,0.7,,1.4,,,,,,,0.85,be_internal,,"[""be""]",0
819,hemp_fiber,Hemp Fiber (chopped),BIO,Biomass,177.0,,225.0,225.0,,4,4,42.0,22.0,44.0,26.0,0.3,,,12.0,,1,Low,,E,,8.0,1.15,,0.55,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
820,jute_fiber,Jute Fiber,BIO,Biomass,193.0,,241.0,241.0,,4,4,40.0,22.0,42.0,26.0,0.3,,,10.0,,1,Low,,E,,8.0,1.15,,0.55,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
821,sisal_fiber,Sisal Fiber,BIO,Biomass,209.0,,257.0,257.0,,4,4,40.0,22.0,42.0,26.0,0.3,,,10.0,,1,Low,,E,,8.0,1.15,,0.55,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
822,algae_dried,"Algae (dried, spirulina/chlorella)",BIO,Biomass,481.0,,561.0,561.0,,4,4,38.0,20.0,40.0,26.0,0.4,,,5.0,,1,Low,,A,,9.0,1.2,,0.6,,1.2,,,,,,,0.85,be_internal,,"[""be""]",0
